#pressure[atm] temperature[K] chem-pot[K]    
1.0            265.00         0.65           
1.0            270.00         1.69           
1.0            275.00         2.96           
1.0            260.00         -0.58          
1.0            280.00         4.02           
1000.0         265.00         3.04           
1000.0         270.00         3.95           
1000.0         260.00         1.74           
1000.0         255.00         0.96           
