1.000000000000000021e-03 1.780000000000000000e+02 9.271700330566645665e-01 9.896504839022583918e-05 1.187319372893786529e+01 1.612055707061690879e-01
1.000000000000000021e-03 1.880000000000000000e+02 9.256992503409647854e-01 1.407254048471801315e-04 1.204198416333003685e+01 2.263193244883452415e-01
1.000000000000000021e-03 1.980000000000000000e+02 9.319720777227222808e-01 1.140021875675237273e-02 2.095968917068696058e+01 1.890322887776617122e+01
1.000000000000000021e-03 2.080000000000000000e+02 9.386327007067104544e-01 8.899085105574770435e-03 3.625145623090851643e+01 1.273865964171456255e+01
1.000000000000000021e-03 2.130000000000000000e+02 9.492365345842554980e-01 2.563687132000895541e-02 7.645833345256133384e+01 5.172013502534508689e+01
1.000000000000000021e-03 2.180000000000000000e+02 9.711010622590374730e-01 1.416095445511776803e-03 9.830911995209943655e+01 2.381375300621612467e+01
1.000000000000000021e-03 2.230000000000000000e+02 9.852582180861064742e-01 2.272421947540681931e-03 7.923673219776762267e+01 1.310252760710128150e+01
1.000000000000000021e-03 2.280000000000000000e+02 9.961458067933502969e-01 2.896050710564012851e-04 7.865294867879548235e+01 1.492905311130869173e+01
1.000000000000000021e-03 2.380000000000000000e+02 1.005453156936407355e+00 8.158314212509785871e-04 5.852359403579266939e+01 2.228697372052083736e+00
1.000000000000000021e-03 2.480000000000000000e+02 1.011187639125701754e+00 1.216132362454270052e-04 5.051812651344858551e+01 7.406658543450416188e-01
1.000000000000000021e-03 2.580000000000000000e+02 1.013675707461097808e+00 4.853452495635181079e-04 4.578644019688669431e+01 1.114208857292604105e+00
1.000000000000000021e-03 2.680000000000000000e+02 1.014199393468161237e+00 7.384090952552240482e-04 4.239687849788096230e+01 9.726371479589491775e-01
1.000000000000000021e-03 2.780000000000000000e+02 1.013590777236498042e+00 1.188205532845023650e-03 4.053916755407775696e+01 2.384336604438717977e+00
1.000000000000000021e-03 2.880000000000000000e+02 1.011983194508822903e+00 8.920147967241312233e-04 3.883322476704530146e+01 1.167607902673558185e+00
1.000000000000000021e-03 2.980000000000000000e+02 1.009308818060480339e+00 4.717830451608964856e-04 3.774534372974244434e+01 2.680725535647927149e+00
1.000000000000000021e-03 3.080000000000000000e+02 1.005807859051348840e+00 4.990745709937818375e-04 3.741116756208059257e+01 1.340316928234145388e+00
1.000000000000000021e-03 3.180000000000000000e+02 1.001785787824057472e+00 5.929558593422493140e-04 3.806025990627313860e+01 3.626419868156348092e-01
1.000000000000000021e-03 3.280000000000000000e+02 9.972105538206083031e-01 3.332053618730521321e-04 3.793436112582597275e+01 8.047873345019604940e-01
1.000000000000000021e-03 3.380000000000000000e+02 9.918843614528505270e-01 5.728771779103255342e-04 3.916757689578017931e+01 8.980012589528000300e-01
1.000000000000000021e-03 3.480000000000000000e+02 9.861334247364761385e-01 4.305463232396875332e-04 4.034725733339767118e+01 4.475109887356893967e-01
1.000000000000000021e-03 3.680000000000000000e+02 9.732100537256089812e-01 6.092736080272667925e-04 4.340069663814247747e+01 1.698117888503309914e+00
