144.41878148434978  2331.9809534124634
151.35026874243536  2351.996994927804
158.28199616639245  2380.7270377575915
165.21366354888164  2407.6434726916227
172.14587130458165  2454.636424390296
179.07771881147445  2489.0897432416587
186.00998660864235  2539.953832902313
192.94243453021383  2598.8541009928895
199.8747623688496  2654.345404936137
206.8072102904211  2715.898356777421
213.7397782949283  2783.877542773358
220.67246638237128  2858.6914449241776
227.60503438687851  2930.2447550672273
234.53784255725722  3014.404925251559
241.4707307829264  3104.7000134433324
246.30168730145314  3119.5092006371997
139.74952750166102  2350.051048317423
