156.46958441731215  7632.335259606927
163.39686877264694  7228.535774124831
170.32355271330306  6784.854440885272
177.2504167783628  6385.597550109451
184.17704067755102  5988.271391037519
191.10366457673928  5615.667754085726
198.03022843445964  5261.518071763154
204.95661216777643  4916.430666640088
211.88305594256104  4598.106658732505
218.80937963440994  4292.671193772907
225.7357633677267  4011.1275892273843
232.6620870595756  3744.683004280402
239.5884107514245  3495.937361904639
245.8848660889612  3274.2310589908757
153.9838221729118  7834.164009688509
