LAMMPS data file via MDAnalysis

        1728  atoms
           0  bonds
           0  angles
           0  dihedrals
           0  impropers

           2  atom types
           0  bond types
           0  angle types
           0  dihedral types
           0  improper types

0.000000 17.857000 xlo xhi
0.000000 45.801891 ylo yhi
0.000000 21.785000 zlo zhi


Masses

1 15.999400
2 1.007940

Atoms

1 0 1 -1.179400 1.232644 2.293128 1.936276
2 0 2 0.589700 0.417941 2.004598 2.311279
3 0 2 0.589700 1.257940 3.235377 2.099506
4 0 1 -1.179400 3.094749 6.483585 20.443686
5 0 2 0.589700 3.888946 6.197677 20.025358
6 0 2 0.589700 2.932810 7.355639 20.091738
7 0 1 -1.179400 7.582193 9.507577 16.666355
8 0 2 0.589700 7.674132 9.527167 17.601341
9 0 2 0.589700 6.726398 9.870205 16.506201
10 0 1 -1.179400 3.475225 6.594723 6.214170
11 0 2 0.589700 2.648613 6.183104 6.019048
12 0 2 0.589700 3.400815 7.479668 5.863914
13 0 1 -1.179400 0.219735 10.290941 8.697207
14 0 2 0.589700 0.264231 11.146805 9.115556
15 0 2 0.589700 0.965838 9.814828 9.027660
16 0 1 -1.179400 3.061088 14.805681 6.164547
17 0 2 0.589700 3.023121 14.777188 7.103047
18 0 2 0.589700 3.751410 14.197406 5.938715
19 0 1 -1.179400 1.097461 2.050085 21.024254
20 0 2 0.589700 1.164808 2.147669 0.184477
21 0 2 0.589700 1.209818 2.937007 20.689241
22 0 1 -1.179400 9.640353 13.224780 16.879669
23 0 2 0.589700 10.382310 13.753332 16.625549
24 0 2 0.589700 9.682651 13.196817 17.817999
25 0 1 -1.179400 0.670590 20.730234 20.051130
26 0 2 0.589700 0.706363 20.912443 19.129330
27 0 2 0.589700 0.338360 19.836634 20.108185
28 0 1 -1.179400 5.330909 2.487476 1.566575
29 0 2 0.589700 4.791249 1.891174 2.066336
30 0 2 0.589700 5.294958 3.315308 2.036887
31 0 1 -1.179400 7.146571 22.310419 6.479501
32 0 2 0.589700 7.917552 22.206215 5.950759
33 0 2 0.589700 6.485178 21.804647 6.032207
34 0 1 -1.179400 0.589218 2.308497 9.294738
35 0 2 0.589700 0.659557 3.218420 9.577681
36 0 2 0.589700 1.461404 1.959623 9.377377
37 0 1 -1.179400 2.473145 22.310049 8.305253
38 0 2 0.589700 1.686150 22.025229 8.737622
39 0 2 0.589700 3.160954 22.111471 8.916040
40 0 1 -1.179400 7.883466 1.195594 19.768890
41 0 2 0.589700 7.104641 1.634582 20.072479
42 0 2 0.589700 7.573776 46.186214 19.377768
43 0 1 -1.179400 0.667023 10.664864 1.628922
44 0 2 0.589700 1.459837 10.312597 1.998194
45 0 2 0.589700 0.550447 11.509381 2.055577
46 0 1 -1.179400 14.278709 20.841383 19.264568
47 0 2 0.589700 14.967915 21.248112 19.764269
48 0 2 0.589700 13.498132 21.297642 19.537584
49 0 1 -1.179400 7.331100 14.229675 15.808170
50 0 2 0.589700 7.337538 15.099424 16.200420
51 0 2 0.589700 8.079782 13.787617 16.176258
52 0 1 -1.179400 0.181307 13.248965 17.137098
53 0 2 0.589700 0.329625 13.378492 18.056274
54 0 2 0.589700 17.325838 13.827987 16.933649
55 0 1 -1.179400 13.719170 13.570035 2.629726
56 0 2 0.589700 13.754913 13.390532 3.552043
57 0 2 0.589700 13.953298 12.739754 2.224899
58 0 1 -1.179400 9.515429 12.876957 9.479180
59 0 2 0.589700 8.676106 13.236013 9.242555
60 0 2 0.589700 9.545646 12.950622 10.415589
61 0 1 -1.179400 11.410477 21.846897 1.311934
62 0 2 0.589700 12.237103 21.473021 1.570037
63 0 2 0.589700 11.431719 22.744001 1.638836
64 0 1 -1.179400 7.580258 9.082586 1.873044
65 0 2 0.589700 7.692071 8.156212 1.664723
66 0 2 0.589700 7.591128 9.112774 2.812196
67 0 1 -1.179400 9.732859 13.102283 12.297246
68 0 2 0.589700 9.897923 12.221124 12.625069
69 0 2 0.589700 10.465507 13.620173 12.595616
70 0 1 -1.179400 5.769632 2.263826 16.200100
71 0 2 0.589700 5.634647 2.359369 15.274882
72 0 2 0.589700 5.045875 1.729155 16.491501
73 0 1 -1.179400 13.965815 18.381996 20.640099
74 0 2 0.589700 14.191264 19.191471 20.192053
75 0 2 0.589700 13.153298 18.108376 20.249889
76 0 1 -1.179400 10.108929 2.849282 13.152572
77 0 2 0.589700 10.214473 3.641654 12.636095
78 0 2 0.589700 10.264853 3.135164 14.035733
79 0 1 -1.179400 2.808065 21.248434 0.146807
80 0 2 0.589700 2.113363 21.037571 21.320034
81 0 2 0.589700 3.260894 21.980322 21.516253
82 0 1 -1.179400 5.321908 2.459624 5.890597
83 0 2 0.589700 4.615125 1.831745 5.959162
84 0 2 0.589700 6.060239 1.934530 5.619600
85 0 1 -1.179400 7.060737 22.152380 9.162435
86 0 2 0.589700 7.075874 22.301088 8.234285
87 0 2 0.589700 7.904153 21.777269 9.356754
88 0 1 -1.179400 4.499055 21.190281 12.327514
89 0 2 0.589700 4.590560 21.254017 11.394383
90 0 2 0.589700 4.740279 20.288176 12.528978
91 0 1 -1.179400 12.388290 9.364050 2.138635
92 0 2 0.589700 12.240480 9.220439 3.055874
93 0 2 0.589700 11.650237 9.883749 1.857056
94 0 1 -1.179400 0.198087 21.301229 9.431134
95 0 2 0.589700 17.303989 21.771494 9.123983
96 0 2 0.589700 0.052329 21.194180 10.353499
97 0 1 -1.179400 16.413921 9.270041 16.802736
98 0 2 0.589700 16.463352 8.369617 16.487890
99 0 2 0.589700 15.565623 9.576166 16.529207
100 0 1 -1.179400 4.772842 18.367496 8.755298
101 0 2 0.589700 5.451382 17.722010 8.904034
102 0 2 0.589700 4.898169 18.646929 7.865312
103 0 1 -1.179400 10.158746 10.488544 13.141925
104 0 2 0.589700 9.451931 9.902081 12.911428
105 0 2 0.589700 10.165126 10.489065 14.081583
106 0 1 -1.179400 12.149931 1.125842 2.301683
107 0 2 0.589700 12.121854 1.248402 3.233205
108 0 2 0.589700 11.313347 1.437214 1.999384
109 0 1 -1.179400 14.408120 5.089295 2.014528
110 0 2 0.589700 13.809737 5.613844 1.504032
111 0 2 0.589700 15.192434 5.616464 2.053166
112 0 1 -1.179400 1.105946 5.212976 9.631373
113 0 2 0.589700 0.909326 5.314122 10.544925
114 0 2 0.589700 1.920635 5.676662 9.514477
115 0 1 -1.179400 9.797050 13.100100 19.550201
116 0 2 0.589700 10.386359 13.744420 19.919559
117 0 2 0.589700 8.939331 13.439157 19.745914
118 0 1 -1.179400 14.107695 21.416693 2.033688
119 0 2 0.589700 14.015856 21.597805 2.951824
120 0 2 0.589700 14.722720 22.071379 1.729463
121 0 1 -1.179400 3.209275 9.438728 2.561527
122 0 2 0.589700 3.356688 9.452738 3.489501
123 0 2 0.589700 2.917553 8.547282 2.382163
124 0 1 -1.179400 4.926214 13.152800 16.636608
125 0 2 0.589700 4.994598 13.321796 17.559002
126 0 2 0.589700 5.699019 13.550272 16.269253
127 0 1 -1.179400 9.647605 20.918901 19.470657
128 0 2 0.589700 8.963409 21.477627 19.809969
129 0 2 0.589700 10.444094 21.364111 19.713776
130 0 1 -1.179400 15.846129 22.935637 8.591313
131 0 2 0.589700 15.817149 23.840216 8.897099
132 0 2 0.589700 15.007895 22.571968 8.824973
133 0 1 -1.179400 1.279469 2.438978 15.920117
134 0 2 0.589700 1.038333 3.252479 16.352722
135 0 2 0.589700 0.541703 1.859552 16.048313
136 0 1 -1.179400 5.335881 5.010595 2.751433
137 0 2 0.589700 5.366200 5.124332 3.683966
138 0 2 0.589700 4.645704 5.593442 2.467900
139 0 1 -1.179400 7.638504 9.209000 19.329548
140 0 2 0.589700 6.955331 9.607403 19.843769
141 0 2 0.589700 7.714347 8.318160 19.664768
142 0 1 -1.179400 5.470822 5.093466 19.651072
143 0 2 0.589700 5.501336 4.197857 19.981180
144 0 2 0.589700 5.516654 4.994547 18.717543
145 0 1 -1.179400 8.134013 6.770269 5.531208
146 0 2 0.589700 7.341295 6.260225 5.457792
147 0 2 0.589700 8.236870 6.917336 6.454032
148 0 1 -1.179400 15.752695 14.341571 16.299393
149 0 2 0.589700 15.675028 15.242987 16.605680
150 0 2 0.589700 15.764621 14.418007 15.362789
151 0 1 -1.179400 14.369741 10.654096 20.718203
152 0 2 0.589700 14.444408 10.743875 21.650764
153 0 2 0.589700 14.336637 11.554048 20.399952
154 0 1 -1.179400 9.583396 13.142682 2.140393
155 0 2 0.589700 10.372498 13.615160 1.924358
156 0 2 0.589700 9.658983 12.309444 1.684180
157 0 1 -1.179400 6.976510 16.871370 19.558781
158 0 2 0.589700 7.662551 17.433657 19.888561
159 0 2 0.589700 7.121574 16.844423 18.630713
160 0 1 -1.179400 7.860468 6.649238 20.327768
161 0 2 0.589700 7.319529 6.073413 19.806694
162 0 2 0.589700 7.593541 6.476746 21.212782
163 0 1 -1.179400 10.273900 5.427968 4.799695
164 0 2 0.589700 10.996291 5.865429 5.221560
165 0 2 0.589700 9.515938 5.917789 5.080127
166 0 1 -1.179400 3.303681 44.954948 8.581013
167 0 2 0.589700 2.508175 44.451977 8.492249
168 0 2 0.589700 3.663611 44.671825 9.403508
169 0 1 -1.179400 11.178515 22.407763 5.371912
170 0 2 0.589700 12.035213 22.246908 5.017071
171 0 2 0.589700 11.019374 23.336035 5.206943
172 0 1 -1.179400 5.112336 12.785932 2.374740
173 0 2 0.589700 4.391967 13.147939 1.885841
174 0 2 0.589700 5.192039 11.885039 2.067471
175 0 1 -1.179400 9.694254 3.128823 8.288618
176 0 2 0.589700 8.907767 2.662995 8.526939
177 0 2 0.589700 9.725562 3.069638 7.351256
178 0 1 -1.179400 16.234159 14.479310 1.997501
179 0 2 0.589700 15.431659 14.065193 2.271855
180 0 2 0.589700 16.094328 15.414210 2.142668
181 0 1 -1.179400 1.207596 5.330566 5.417258
182 0 2 0.589700 0.419856 5.798544 5.647240
183 0 2 0.589700 1.075391 4.443082 5.743493
184 0 1 -1.179400 7.020278 16.674973 9.393925
185 0 2 0.589700 7.818970 17.140753 9.200183
186 0 2 0.589700 7.210816 15.759137 9.198043
187 0 1 -1.179400 4.943233 20.718386 1.894729
188 0 2 0.589700 5.618798 21.341904 1.664496
189 0 2 0.589700 4.260397 20.875216 1.266902
190 0 1 -1.179400 12.309249 6.715405 1.229963
191 0 2 0.589700 12.289711 6.836013 0.297975
192 0 2 0.589700 12.338815 7.604086 1.577731
193 0 1 -1.179400 16.295502 9.376804 12.505392
194 0 2 0.589700 16.231144 8.480807 12.829582
195 0 2 0.589700 16.220755 9.288581 11.572693
196 0 1 -1.179400 16.123215 6.897894 13.185906
197 0 2 0.589700 16.883640 6.443814 12.858143
198 0 2 0.589700 15.396400 6.420682 12.816407
199 0 1 -1.179400 5.040828 12.987047 5.236530
200 0 2 0.589700 4.913500 12.781953 4.327528
201 0 2 0.589700 5.908475 13.354620 5.278902
202 0 1 -1.179400 15.872564 17.091648 16.958839
203 0 2 0.589700 16.583630 17.525991 16.515236
204 0 2 0.589700 15.117339 17.621387 16.750181
205 0 1 -1.179400 16.422781 14.632353 5.937861
206 0 2 0.589700 16.581217 15.483457 5.538128
207 0 2 0.589700 16.233482 14.836698 6.836199
208 0 1 -1.179400 12.727001 1.770335 17.002041
209 0 2 0.589700 11.924017 2.127895 16.660633
210 0 2 0.589700 12.570918 1.678833 17.924339
211 0 1 -1.179400 11.635082 14.568853 8.476456
212 0 2 0.589700 10.955813 14.013629 8.830840
213 0 2 0.589700 11.424674 15.449368 8.779065
214 0 1 -1.179400 14.526112 2.382060 1.617028
215 0 2 0.589700 13.667777 2.102685 1.886881
216 0 2 0.589700 14.492088 3.338225 1.642785
217 0 1 -1.179400 5.306500 10.401011 1.188294
218 0 2 0.589700 6.111608 9.914932 1.281271
219 0 2 0.589700 4.652240 9.825253 1.557719
220 0 1 -1.179400 14.766078 4.896610 19.534668
221 0 2 0.589700 13.974860 5.211674 19.938168
222 0 2 0.589700 15.455881 5.344712 19.998123
223 0 1 -1.179400 3.127113 6.259769 16.338060
224 0 2 0.589700 3.073471 7.182018 16.583729
225 0 2 0.589700 3.187907 6.273506 15.400438
226 0 1 -1.179400 5.293595 18.108707 1.058776
227 0 2 0.589700 4.585296 17.666672 1.499466
228 0 2 0.589700 5.313150 18.985415 1.435347
229 0 1 -1.179400 11.859511 9.287558 4.655426
230 0 2 0.589700 12.044820 8.465860 5.100379
231 0 2 0.589700 12.613256 9.835364 4.819780
232 0 1 -1.179400 2.793742 14.665415 13.196480
233 0 2 0.589700 3.560437 14.164023 12.963439
234 0 2 0.589700 2.848903 14.760715 14.129868
235 0 1 -1.179400 17.060020 0.740183 16.245787
236 0 2 0.589700 16.375664 1.362718 16.040213
237 0 2 0.589700 17.183258 46.042061 15.454028
238 0 1 -1.179400 3.099697 17.254229 5.456756
239 0 2 0.589700 3.081824 16.338259 5.728846
240 0 2 0.589700 3.953016 17.565321 5.708423
241 0 1 -1.179400 13.788305 13.264281 9.449123
242 0 2 0.589700 13.794235 13.376795 10.382273
243 0 2 0.589700 13.119686 13.862984 9.146540
244 0 1 -1.179400 9.901403 10.642212 15.796974
245 0 2 0.589700 9.682000 11.496969 16.158632
246 0 2 0.589700 9.140617 10.102360 15.954180
247 0 1 -1.179400 5.007713 21.237080 4.712623
248 0 2 0.589700 4.223508 21.721539 4.920723
249 0 2 0.589700 4.876856 20.937120 3.829901
250 0 1 -1.179400 15.751489 23.020269 15.613699
251 0 2 0.589700 15.868458 22.801983 14.706271
252 0 2 0.589700 15.669140 23.973663 15.626035
253 0 1 -1.179400 3.201468 6.776799 1.719264
254 0 2 0.589700 3.175507 6.659438 0.787032
255 0 2 0.589700 2.470560 6.269460 2.038609
256 0 1 -1.179400 2.371022 9.216485 9.841291
257 0 2 0.589700 2.693883 8.345179 9.623800
258 0 2 0.589700 3.020503 9.816914 9.502575
259 0 1 -1.179400 0.737734 10.559320 13.513952
260 0 2 0.589700 17.805929 10.179131 13.182879
261 0 2 0.589700 0.646566 10.517178 14.448294
262 0 1 -1.179400 16.722099 6.428148 20.563137
263 0 2 0.589700 17.441755 5.947707 20.183821
264 0 2 0.589700 16.676554 7.240712 20.068613
265 0 1 -1.179400 6.987386 22.341627 1.345240
266 0 2 0.589700 7.339615 23.226032 1.418423
267 0 2 0.589700 7.621238 21.783958 1.772399
268 0 1 -1.179400 7.448430 16.889585 12.136842
269 0 2 0.589700 7.194398 16.715141 11.248419
270 0 2 0.589700 7.467514 16.027081 12.543816
271 0 1 -1.179400 12.399601 1.498987 19.550570
272 0 2 0.589700 13.248186 1.728894 19.887777
273 0 2 0.589700 11.802132 2.056043 20.027868
274 0 1 -1.179400 5.593936 2.878903 8.688351
275 0 2 0.589700 5.741679 2.836359 7.761268
276 0 2 0.589700 6.237844 2.289757 9.055573
277 0 1 -1.179400 5.567254 5.047133 16.767277
278 0 2 0.589700 5.507303 4.138152 16.479082
279 0 2 0.589700 4.697861 5.395373 16.657234
280 0 1 -1.179400 11.789785 8.890969 16.912024
281 0 2 0.589700 11.855604 8.975746 17.845697
282 0 2 0.589700 11.100455 9.494172 16.670601
283 0 1 -1.179400 9.689753 10.412119 8.217649
284 0 2 0.589700 9.829581 11.305777 8.523843
285 0 2 0.589700 10.279345 9.877936 8.728719
286 0 1 -1.179400 9.852302 10.597535 20.247511
287 0 2 0.589700 9.019191 10.241210 19.986305
288 0 2 0.589700 9.776404 11.539366 20.098192
289 0 1 -1.179400 3.555065 0.806117 16.837730
290 0 2 0.589700 3.474281 0.653179 17.761826
291 0 2 0.589700 2.795083 1.322371 16.614237
292 0 1 -1.179400 3.083600 17.317524 2.632166
293 0 2 0.589700 2.979765 16.402384 2.377106
294 0 2 0.589700 3.159000 17.288933 3.568404
