1.583499999999999943e+02 1.379999630000000033e-01
2.221500000000000057e+02 2.009999460000000127e-01
2.221500000000000057e+02 2.009999460000000127e-01
2.384499999999999886e+02 2.129999419999999977e-01
2.384499999999999886e+02 2.129999419999999977e-01
2.498499999999999943e+02 3.439999069999999937e-01
2.498499999999999943e+02 3.439999100000000198e-01
2.332500000000000000e+02 4.649998699999999818e-01
2.332500000000000000e+02 4.649998699999999818e-01
2.106500000000000057e+02 6.179998300000000278e-01
2.106500000000000057e+02 6.179998300000000278e-01
1.593499999999999943e+02 7.589997899999999520e-01
