2.539499999999999886e+02 6.329998289317499971e-01
2.106499999999999773e+02 6.179998329854999861e-01
2.332499999999999716e+02 4.649998743337500073e-01
2.332499999999999716e+02 4.649998743337500073e-01
2.498499999999999659e+02 3.439999070339999632e-01
2.556499999999999773e+02 3.499999054124999787e-01
2.624499999999999886e+02 4.399998810899999890e-01
2.660499999999999545e+02 4.939998664964999620e-01
2.700499999999999545e+02 5.729998451467499532e-01
2.732500000000000000e+02 6.319998292019999298e-01
2.539499999999999886e+02 6.329998289317499971e-01
