  92.90323    0.24596
  95.32560    0.27551
  97.43054    0.29983
  99.53548    0.32414
 102.69289    0.36873
 104.09619    0.39406
 108.30607    0.47106
 111.11266    0.53591
 112.39901    0.57610
 113.21760    0.61191
 114.83871    0.65590
