5000.0	260.0	18.13408088684082	22.69707679748535	20.59375	89.90209197998047	109.53792572021484	90.06245422363281
6000.0	275.0	18.106800079345703	22.684757232666016	20.55408477783203	89.86995697021484	109.45093536376953	90.0780029296875
6000.0	265.0	18.092849731445312	22.672405242919922	20.540794372558594	89.86395263671875	109.45672607421875	90.08244323730469
5000.0	250.0	18.116540908813477	22.680185317993164	20.57480239868164	89.90642547607422	109.6020278930664	90.07376098632812
6000.0	255.0	18.085052490234375	22.644744873046875	20.534584045410156	89.8830795288086	109.54635620117188	90.0645980834961
5000.0	265.0	18.138017654418945	22.71786880493164	20.59165382385254	89.90919494628906	109.50541687011719	90.0564193725586
6000.0	270.0	18.100996017456055	22.674644470214844	20.548261642456055	89.9061508178711	109.49187469482422	90.06371307373047
6000.0	260.0	18.08629608154297	22.646623611450195	20.54138946533203	89.87895202636719	109.53627014160156	90.06652069091797
5000.0	255.0	18.125165939331055	22.69745445251465	20.581453323364258	89.90628814697266	109.5675277709961	90.05548095703125
5000.0	245.0	18.11020851135254	22.653770446777344	20.567413330078125	89.89175415039062	109.6290054321289	90.0748291015625
