 200.10040    0.36952
 198.32623    0.37463
 194.98918    0.38870
 191.65213    0.40155
 188.31508    0.41439
 184.97802    0.42712
 181.64097    0.44077
 178.30392    0.45350
 174.96686    0.46704
 171.62981    0.48000
