 215.16064    0.36952
 216.52834    0.38396
 219.10698    0.41414
 221.38224    0.44248
 223.50582    0.46987
 225.62940    0.49943
 227.60129    0.52779
 229.42150    0.55470
 231.24172    0.58330
 233.06193    0.61358
 234.73045    0.64192
 236.24730    0.67094
 237.76414    0.70096
 239.12930    0.73206
 240.34277    0.76297
 241.26506    0.79123
 241.76707    0.80585
