 251.96178    0.00834
 249.29214    0.03714
 247.01688    0.06372
 244.58993    0.09069
 241.85961    0.11835
 238.67424    0.14647
 235.33719    0.17262
 232.00014    0.19648
 228.66308    0.21850
 225.32603    0.23892
 221.98898    0.25864
 218.65192    0.27711
 215.31487    0.29592
 212.95181    0.30814
