1.060355765122700973e+02 2.034552675428867308e-01
1.075699999999999932e+02 2.108167949999999735e-01
1.100499999999999972e+02 2.234824199999999872e-01
1.123900000000000006e+02 2.361480449999999731e-01
1.149300000000000068e+02 2.488136699999999868e-01
1.178700000000000045e+02 2.614792950000000005e-01
1.209000000000000057e+02 2.741449199999999586e-01
1.237000000000000028e+02 2.868105449999999723e-01
1.257999999999999972e+02 2.994761699999999860e-01
1.281200000000000045e+02 3.121417949999999997e-01
1.307299999999999898e+02 3.248074199999999578e-01
1.324900000000000091e+02 3.374730449999999715e-01
1.343100000000000023e+02 3.501386699999999852e-01
1.363899999999999864e+02 3.628042949999999989e-01
1.380999999999999943e+02 3.754699199999999570e-01
1.400000000000000000e+02 3.881355449999999707e-01
1.417199999999999989e+02 4.008011699999999844e-01
1.439199999999999875e+02 4.134667949999999981e-01
1.457500000000000000e+02 4.261324200000000118e-01
1.473400000000000034e+02 4.387980450000000254e-01
1.484799999999999898e+02 4.514636700000000391e-01
1.495200000000000102e+02 4.641292949999999973e-01
1.512599999999999909e+02 4.767949200000000110e-01
1.524099999999999966e+02 4.894605450000000246e-01
1.540999999999999943e+02 5.021261700000000383e-01
1.553000000000000114e+02 5.147917950000000520e-01
1.563199999999999932e+02 5.274574200000000657e-01
1.573199999999999932e+02 5.401230449999999683e-01
1.583499999999999943e+02 5.527886699999999820e-01
1.592899999999999920e+02 5.654542949999999957e-01
1.603100000000000023e+02 5.781199200000000094e-01
1.613100000000000023e+02 5.907855450000000230e-01
1.621699999999999875e+02 6.034511700000000367e-01
1.630999999999999943e+02 6.161167950000000504e-01
1.637700000000000102e+02 6.287824200000000641e-01
1.645099999999999909e+02 6.414480449999999667e-01
1.653700000000000045e+02 6.541136699999999804e-01
1.659499999999999886e+02 6.667792949999999941e-01
1.667500000000000000e+02 6.794449200000000078e-01
1.672800000000000011e+02 6.921105450000000214e-01
1.678100000000000023e+02 7.047761700000000351e-01
1.684799999999999898e+02 7.174417950000000488e-01
1.690200000000000102e+02 7.301074200000000625e-01
1.696800000000000068e+02 7.427730449999999651e-01
1.696839401103231069e+02 7.427779188842079661e-01
