1.060355765122700973e+02 2.034552675428867308e-01
1.232399999999999949e+02 1.929025349999999861e-01
1.332400000000000091e+02 1.894878824999999822e-01
1.407400000000000091e+02 1.874816474999999871e-01
1.507400000000000091e+02 1.843203074999999747e-01
1.682400000000000091e+02 1.791425999999999852e-01
1.757400000000000091e+02 1.757684774999999922e-01
1.932400000000000091e+02 1.692634124999999878e-01
2.007400000000000091e+02 1.656663750000000046e-01
2.132400000000000091e+02 1.607217149999999872e-01
2.257400000000000091e+02 1.547334074999999753e-01
2.307400000000000091e+02 1.520888249999999831e-01
2.382400000000000091e+02 1.484512574999999890e-01
2.532379206837015317e+02 1.396323614005423874e-01
