#T[k]                         P[atm]                        dmu[ice-liq,simp,h2o]         dmu_error[ice-liq,spline]     dmu[ice-liq,simp,h2o]         dmu_error[ice-liq,spline]     
260.0                         1.0                           1.1440363945610774            0.162506928697853             1.1626427378165443            0.15795004847596306           
265.0                         1.0                           0.8135150164904885            0.17226572116218986           0.92106117060795              0.17152573493033108           
270.0                         1.0                           0.71743324827074              0.1400363680813963            0.7017912033515723            0.1389409995008241            
275.0                         1.0                           0.7793717522292039            0.20929434387891788           0.9184138615837409            0.21491404382859286           
280.0                         1.0                           0.6383498808601518            0.16887901391003313           0.765228008172808             0.1692624205372068            
255.0                         1000.0                        0.9320249969580705            0.20020010809488786           1.1431126115981916            0.2000139099213673            
260.0                         1000.0                        0.9020386504726612            0.16397810458758455           0.9786336990732392            0.16235098426252143           
265.0                         1000.0                        0.8217555512704009            0.17637883911318275           0.9144404629489926            0.17523752347622978           
270.0                         1000.0                        0.7158987632276288            0.16079820895858243           0.780779323295204             0.159378738330745             
