#y=sqrt(m0/m)           temperature[K]            pressure[atm]       T_cv[meV/molecule] T_cv_error[meV/molecule]
0.250000                      245                     7000               137.543705                 0.095476
0.500000                      245                     7000               208.074584                 0.089299
0.707107                      245                     7000               267.930560                 0.071182
1.000000                      245                     7000               349.518146                 0.388652
0.250000                      250                     7000               139.005665                 0.122087
0.500000                      250                     7000               209.304493                 0.043740
0.707107                      250                     7000               269.210560                 0.063613
1.000000                      250                     7000               350.614518                 0.147675
0.250000                      255                     7000               140.483753                 0.032413
0.500000                      255                     7000               210.489459                 0.104366
0.707107                      255                     7000               270.249290                 0.119005
1.000000                      255                     7000               351.852739                 0.102171
0.250000                      260                     7000               141.981718                 0.075529
0.500000                      260                     7000               211.800096                 0.047506
0.707107                      260                     7000               271.382647                 0.137088
1.000000                      260                     7000               353.087267                 0.178214
0.250000                      265                     7000               143.437434                 0.036387
0.500000                      265                     7000               213.029567                 0.156863
0.707107                      265                     7000               272.681068                 0.056525
1.000000                      265                     7000               354.290811                 0.201706
0.250000                      270                     7000               144.969335                 0.061921
0.500000                      270                     7000               214.263895                 0.028817
0.707107                      270                     7000               273.744259                 0.197699
1.000000                      270                     7000               355.491657                 0.122034
0.250000                      275                     7000               146.476154                 0.030331
0.500000                      275                     7000               215.543631                 0.064131
0.707107                      275                     7000               274.950976                 0.088628
1.000000                      275                     7000               356.736903                 0.087605
0.250000                      255                     9000               140.493307                 0.056280
0.500000                      255                     9000               210.591565                 0.054903
0.707107                      255                     9000               270.313126                 0.108094
1.000000                      255                     9000               351.982911                 0.231761
0.250000                      260                     9000               141.957302                 0.089872
0.500000                      260                     9000               211.769943                 0.078152
0.707107                      260                     9000               271.442432                 0.063408
1.000000                      260                     9000               353.150595                 0.201622
0.250000                      265                     9000               143.452238                 0.036987
0.500000                      265                     9000               213.061721                 0.122766
0.707107                      265                     9000               272.663584                 0.054050
1.000000                      265                     9000               354.426267                 0.142519
0.250000                      270                     9000               144.972267                 0.051719
0.500000                      270                     9000               214.296842                 0.122024
0.707107                      270                     9000               273.763498                 0.080219
1.000000                      270                     9000               355.551903                 0.260353
0.250000                      275                     9000               146.426586                 0.061762
0.500000                      275                     9000               215.543112                 0.062650
0.707107                      275                     9000               275.105542                 0.123341
1.000000                      275                     9000               356.758308                 0.233260
0.250000                      280                     9000               147.960876                 0.026570
0.500000                      280                     9000               216.801325                 0.095860
0.707107                      280                     9000               276.188654                 0.136810
1.000000                      280                     9000               357.873777                 0.217373
0.250000                      285                     9000               149.525204                 0.020169
0.500000                      285                     9000               218.082258                 0.071226
0.707107                      285                     9000               277.410576                 0.129720
1.000000                      285                     9000               359.120108                 0.145930
